order_date,sales,year,month,day,dayofweek,quarter,is_weekend,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2015-11-29,649.0439999999999,2015,11,29,6,4,1,2280.83,1103.298,22.32,2377.945285714286,2891.6067566666666
2015-11-30,219.154,2015,11,30,0,4,0,649.0439999999999,1363.28,1510.582,2313.0518571428574,2912.4975566666667
2015-12-01,5624.39,2015,12,1,1,4,0,219.154,5572.8640000000005,2813.8120000000004,2149.605285714286,2869.449956666667
2015-12-02,1771.808,2015,12,2,2,4,0,5624.39,4415.695,5362.026,2156.966142857143,2963.13589
2015-12-03,505.88,2015,12,3,3,4,0,1771.808,1705.99,4637.816000000001,1779.2680000000005,2843.4619566666665
2015-12-04,129.98,2015,12,4,4,4,0,505.88,203.66,2126.37,1607.8237142857145,2705.7307566666664
2015-12-05,2963.642,2015,12,5,5,4,1,129.98,2280.83,2784.163,1597.2980000000002,2639.184423333333
2015-12-06,1970.9779999999998,2015,12,6,6,4,1,2963.642,649.0439999999999,6693.748,1694.8425714285715,2645.1670566666667
2015-12-07,548.4,2015,12,7,0,4,0,1970.9779999999998,219.154,1694.564,1883.6902857142861,2487.74139
2015-12-08,1095.12,2015,12,8,1,4,0,548.4,5624.39,1302.454,1930.7254285714291,2449.5359233333334
2015-12-09,1522.6520000000003,2015,12,9,2,4,0,1095.12,1771.808,333.576,1283.6868571428572,2442.62479
2015-12-10,573.3359999999999,2015,12,10,3,4,0,1522.6520000000003,505.88,1574.094,1248.0931428571432,2482.2606566666664
2015-12-12,4938.4045,2015,12,12,5,4,1,573.3359999999999,129.98,2002.556,1257.7297142857146,2448.902056666667
2015-12-13,293.152,2015,12,13,6,4,1,4938.4045,2963.642,7836.978,1944.6475000000003,2546.7636733333334
2015-12-14,7641.658,2015,12,14,0,4,0,293.152,1970.9779999999998,901.6492,1563.1489285714285,2295.3028066666666
2015-12-15,1264.466,2015,12,15,1,4,0,7641.658,548.4,1034.73,2373.246071428572,2519.9697666666666
2015-12-16,4065.5950000000003,2015,12,16,2,4,0,1264.466,1095.12,1780.8220000000001,2475.5412142857144,2527.627633333333
2015-12-17,45.534,2015,12,17,3,4,0,4065.5950000000003,1522.6520000000003,1355.9285,2899.8947857142857,2603.7867333333334
2015-12-19,3436.7599999999998,2015,12,19,5,4,1,45.534,573.3359999999999,11544.274,2688.877928571429,2560.106916666666
2015-12-20,6962.4400000000005,2015,12,20,6,4,1,3436.7599999999998,4938.4045,3406.855,3097.9385,2289.85645
2015-12-21,1933.44,2015,12,21,0,4,0,6962.4400000000005,293.152,7226.086,3387.086428571429,2408.37595
2015-12-22,798.968,2015,12,22,1,4,0,1933.44,7641.658,907.5600000000001,3621.413285714286,2231.9544166666665
2015-12-23,942.1080000000001,2015,12,23,2,4,0,798.968,1264.466,1249.622,2643.886142857143,2228.3346833333335
2015-12-24,1950.202,2015,12,24,3,4,0,942.1080000000001,4065.5950000000003,1103.298,2597.835,2218.0842166666666
2015-12-26,2041.414,2015,12,26,5,4,1,1950.202,45.534,1363.28,2295.6360000000004,2246.31435
2015-12-27,2966.388,2015,12,27,6,4,1,2041.414,3436.7599999999998,5572.8640000000005,2580.761714285715,2268.9188166666668
2015-12-28,2682.326,2015,12,28,0,4,0,2966.388,6962.4400000000005,4415.695,2513.565714285715,2182.0362833333334
2015-12-29,2072.096,2015,12,29,1,4,0,2682.326,1933.44,1705.99,1902.1208571428574,2124.257316666667
2015-12-30,2172.651,2015,12,30,2,4,0,2072.096,798.968,203.66,1921.9288571428572,2136.46085
2015-12-31,5253.27,2015,12,31,3,4,0,2172.651,942.1080000000001,2280.83,2118.1692857142857,2202.0938833333335
2016-01-02,1932.096,2016,1,2,5,1,1,5253.27,1950.202,649.0439999999999,2734.0495714285717,2301.175216666667
2016-01-03,1768.2216,2016,1,3,6,1,1,1932.096,2041.414,219.154,2731.463,2343.9436166666665
2016-01-04,264.46,2016,1,4,0,1,0,1768.2216,2966.388,5624.39,2692.4355142857144,2395.579203333333
2016-01-05,295.272,2016,1,5,1,1,0,264.46,2682.326,1771.808,2306.4458000000004,2216.91487
2016-01-06,31.538,2016,1,6,2,1,0,295.272,2072.096,505.88,1965.438085714286,2167.697003333333
2016-01-09,364.07,2016,1,9,5,1,1,31.538,2172.651,129.98,1673.9298000000001,2151.8856033333336
2016-01-10,1018.104,2016,1,10,6,1,1,364.07,5253.27,2963.642,1415.561085714286,2159.6886033333335
2016-01-12,747.496,2016,1,12,1,1,0,1018.104,1932.096,1970.9779999999998,810.5373714285716,2094.8373366666665
2016-01-13,622.278,2016,1,13,2,1,0,747.496,1768.2216,548.4,641.3088000000004,2054.0546033333335
2016-01-17,350.384,2016,1,17,6,1,1,622.278,264.46,1095.12,477.6025714285717,2056.5172033333333
2016-01-19,301.742,2016,1,19,1,1,0,350.384,295.272,1522.6520000000003,489.8774285714289,2031.69267
2016-01-23,43.66,2016,1,23,5,1,1,301.742,31.538,573.3359999999999,490.80171428571447,1990.99567
2016-01-24,13.12,2016,1,24,6,1,1,43.66,364.07,4938.4045,492.5334285714289,1973.3398033333333
2016-01-26,182.72,2016,1,26,1,1,0,13.12,1018.104,293.152,442.3977142857146,1809.1636533333335
2016-01-27,3573.252,2016,1,27,2,1,0,182.72,747.496,7641.658,323.0571428571431,1805.4825866666667
2016-01-28,4297.644,2016,1,28,3,1,0,3573.252,622.278,1264.466,726.7365714285717,1669.8690533333333
2016-01-30,2161.6400000000003,2016,1,30,5,1,1,4297.644,350.384,4065.5950000000003,1251.7888571428573,1770.9749866666668
2016-01-31,99.26,2016,1,31,6,1,1,2161.6400000000003,301.742,45.534,1510.5397142857146,1707.50982
2016-02-03,492.836,2016,2,3,2,1,0,99.26,43.66,3436.7599999999998,1481.6137142857147,1709.3006866666665
2016-02-06,2432.544,2016,2,6,5,1,1,492.836,13.12,6962.4400000000005,1545.7817142857145,1611.1698866666668
2016-02-07,324.10999999999996,2016,2,7,6,1,1,2432.544,182.72,1933.44,1891.4137142857146,1460.1733533333334
2016-02-08,129.09199999999998,2016,2,8,0,1,0,324.10999999999996,3573.252,798.968,1911.612285714286,1406.5290200000002
2016-02-09,785.552,2016,2,9,1,1,0,129.09199999999998,4297.644,942.1080000000001,1419.5894285714292,1384.19982
2016-02-10,77.24,2016,2,10,2,1,0,785.552,2161.6400000000003,1950.202,917.8620000000002,1378.9812866666666
2016-02-14,1079.962,2016,2,14,6,1,1,77.24,99.26,2041.414,620.0905714285717,1316.54922
2016-02-15,1602.38,2016,2,15,0,1,0,1079.962,492.836,2966.388,760.1908571428573,1284.50082
2016-02-16,160.43,2016,2,16,1,1,0,1602.38,2432.544,2682.326,918.6971428571431,1239.0338866666666
2016-02-18,105.844,2016,2,18,3,1,0,160.43,324.10999999999996,2072.096,594.1094285714288,1154.9706866666666
2016-02-20,316.78000000000003,2016,2,20,5,1,1,105.844,129.09199999999998,2172.651,562.9285714285717,1089.4289533333333
2016-02-21,2591.1,2016,2,21,6,1,1,316.78000000000003,785.552,5253.27,589.7411428571431,1027.5665866666668
2016-02-22,79.36,2016,2,22,0,1,0,2591.1,77.24,1932.096,847.6765714285717,938.8275866666667
2016-02-23,37.775999999999996,2016,2,23,1,1,0,79.36,1079.962,1768.2216,847.9794285714288,877.06972
2016-02-25,25.869999999999997,2016,2,25,3,1,0,37.775999999999996,1602.38,264.46,699.0957142857145,819.3882
2016-02-27,1159.271,2016,2,27,5,1,1,25.869999999999997,160.43,295.272,473.88000000000017,811.4352
2016-02-28,551.264,2016,2,28,6,1,1,1159.271,105.844,31.538,616.5715714285717,840.2351666666667
2016-03-01,1642.1744,2016,3,1,1,1,0,551.264,316.78000000000003,364.07,680.2030000000002,857.5593666666666
2016-03-02,899.5699999999999,2016,3,2,2,1,0,1642.1744,2591.1,1018.104,869.5450571428573,900.1628466666666
2016-03-05,1969.267,2016,3,5,5,1,1,899.5699999999999,79.36,747.496,627.8979142857145,896.2117133333334
2016-03-06,1555.244,2016,3,6,6,1,1,1969.267,37.775999999999996,622.278,897.8846285714288,936.9374133333333
2016-03-07,807.54,2016,3,7,0,1,0,1555.244,25.869999999999997,350.384,1114.6657714285716,968.03628
2016-03-08,2563.296,2016,3,8,1,1,0,807.54,1159.271,301.742,1226.3329142857144,983.2748133333333
2016-03-09,478.008,2016,3,9,2,1,0,2563.296,551.264,43.66,1426.9079142857142,1058.6599466666667
2016-03-10,90.93199999999999,2016,3,10,3,1,0,478.008,1642.1744,13.12,1416.4427714285719,1073.1382133333334
2016-03-12,51.016000000000005,2016,3,12,5,1,1,90.93199999999999,899.5699999999999,182.72,1194.8367142857146,1075.7319466666665
2016-03-13,1384.856,2016,3,13,6,1,1,51.016000000000005,1969.267,3573.252,1073.6147142857146,1071.3418133333334
2016-03-14,707.9000000000001,2016,3,14,0,1,0,1384.856,1555.244,4297.644,990.1274285714288,998.3952800000001
2016-03-15,16.776,2016,3,15,1,1,0,707.9000000000001,807.54,2161.6400000000003,869.0782857142858,878.7371466666667
2016-03-16,7230.21,2016,3,16,2,1,0,16.776,2563.296,99.26,756.1120000000002,807.2416799999999
2016-03-17,48.84,2016,3,17,3,1,0,7230.21,478.008,492.836,1422.8140000000003,1044.9400133333334
2016-03-19,5203.889999999999,2016,3,19,5,1,1,48.84,90.93199999999999,2432.544,1361.504285714286,1030.1401466666666
2016-03-20,102.52000000000001,2016,3,20,6,1,1,5203.889999999999,51.016000000000005,324.10999999999996,2091.9268571428574,1122.5183466666667
2016-03-21,1270.3790000000001,2016,3,21,0,1,0,102.52000000000001,1384.856,129.09199999999998,2099.284571428572,1115.1320133333331
2016-03-22,2481.424,2016,3,22,1,1,0,1270.3790000000001,707.9000000000001,785.552,2082.9307142857147,1153.1749133333333
2016-03-23,633.302,2016,3,23,2,1,0,2481.424,16.776,77.24,2336.291285714286,1209.7039799999998
2016-03-24,412.95,2016,3,24,3,1,0,633.302,7230.21,1079.962,2424.366428571429,1228.23938
2016-03-26,131.16,2016,3,26,5,1,1,412.95,48.84,1602.38,1450.4721428571431,1206.0056466666667
2016-03-27,83.7,2016,3,27,6,1,1,131.16,5203.889999999999,160.43,1462.2321428571431,1156.9649800000002
2016-03-28,243.34400000000002,2016,3,28,0,1,0,83.7,102.52000000000001,105.844,730.7764285714289,1154.4073133333334
2016-03-29,1559.0800000000002,2016,3,29,1,1,0,243.34400000000002,1270.3790000000001,316.78000000000003,750.8941428571432,1158.9906466666664
2016-03-30,571.224,2016,3,30,2,1,0,1559.0800000000002,2481.424,2591.1,792.1371428571431,1200.4006466666665
2016-03-31,200.716,2016,3,31,3,1,0,571.224,633.302,79.36,519.2514285714288,1133.0714466666666
2016-04-02,299.22,2016,4,2,5,2,1,200.716,412.95,37.775999999999996,457.45342857142884,1137.1166466666666
2016-04-04,1484.598,2016,4,4,0,2,0,299.22,131.16,25.869999999999997,441.206285714286,1145.8314466666668
2016-04-05,2974.058,2016,4,5,1,2,0,1484.598,83.7,1159.271,634.5545714285718,1194.4557133333333
2016-04-06,140.004,2016,4,6,2,2,0,2974.058,243.34400000000002,551.264,1047.4628571428575,1254.9486133333332
2016-04-07,907.4359999999999,2016,4,7,3,2,0,140.004,1559.0800000000002,1642.1744,1032.7000000000003,1241.2399466666668
2016-04-09,757.992,2016,4,9,5,2,1,907.4359999999999,571.224,899.5699999999999,939.6080000000002,1216.7486666666666
2016-04-10,169.54199999999997,2016,4,10,6,2,1,757.992,200.716,1969.267,966.2891428571431,1212.0294
2016-04-11,1328.346,2016,4,11,0,2,0,169.54199999999997,299.22,1555.244,961.8357142857146,1152.0385666666666
2016-04-13,3192.6780000000003,2016,4,13,2,2,0,1328.346,1484.598,807.54,1108.8537142857144,1144.4752999999998
2016-04-14,35.208,2016,4,14,3,2,0,3192.6780000000003,2974.058,2563.296,1352.8651428571432,1223.9798999999998
2016-04-16,4161.972,2016,4,16,5,2,1,35.208,140.004,478.008,933.0294285714289,1139.7103
2016-04-17,2745.106,2016,4,17,6,2,1,4161.972,907.4359999999999,90.93199999999999,1507.596285714286,1262.5090999999998
2016-04-18,2006.96,2016,4,18,0,2,0,2745.106,757.992,51.016000000000005,1770.1205714285718,1350.9815666666666
2016-04-19,329.96,2016,4,19,1,2,0,2006.96,169.54199999999997,1384.856,1948.5445714285718,1416.1797000000001
2016-04-20,1194.726,2016,4,20,2,2,0,329.96,1328.346,707.9000000000001,1971.461428571429,1381.0165000000002
2016-04-21,893.0899999999999,2016,4,21,3,2,0,1194.726,3192.6780000000003,16.776,1952.3728571428571,1397.2440333333332
2016-04-22,152.916,2016,4,22,4,2,0,893.0899999999999,35.208,7230.21,1623.8602857142857,1426.4545
2016-04-24,25.99,2016,4,24,6,2,1,152.916,4161.972,48.84,1640.6757142857145,1190.5447
2016-04-25,920.9459999999999,2016,4,25,0,2,0,25.99,2745.106,5203.889999999999,1049.8211428571433,1189.7830333333332
2016-04-26,2090.1055,2016,4,26,1,2,0,920.9459999999999,2006.96,102.52000000000001,789.2268571428574,1047.0182333333332
2016-04-27,2719.59,2016,4,27,2,2,0,2090.1055,329.96,1270.3790000000001,801.104785714286,1113.2710833333333
2016-04-28,4044.3619999999996,2016,4,28,3,2,0,2719.59,1194.726,2481.424,1142.4805000000001,1161.5781166666668
2016-04-29,7.968,2016,4,29,4,2,0,4044.3619999999996,893.0899999999999,633.302,1549.5713571428573,1213.6760500000003
2016-04-30,1571.695,2016,4,30,5,2,1,7.968,152.916,412.95,1423.1253571428572,1192.8315833333331
2016-05-01,450.94,2016,5,1,6,2,1,1571.695,25.99,131.16,1625.8080714285716,1231.4564166666669
2016-05-02,167.232,2016,5,2,0,2,0,450.94,920.9459999999999,83.7,1686.5152142857146,1242.11575
2016-05-03,2198.7599999999998,2016,5,3,1,2,0,167.232,2090.1055,243.34400000000002,1578.841785714286,1244.9001500000002
2016-05-04,1121.362,2016,5,4,2,2,0,2198.7599999999998,2719.59,1559.0800000000002,1594.3638571428571,1310.0806833333334
2016-05-07,305.622,2016,5,7,5,2,1,1121.362,4044.3619999999996,571.224,1366.0455714285715,1295.4900833333334
2016-05-08,3981.968,2016,5,8,6,2,1,305.622,7.968,200.716,831.9398571428572,1286.6366833333334
2016-05-09,48.81,2016,5,9,0,2,0,3981.968,1571.695,299.22,1399.6541428571431,1412.6784166666666
2016-05-10,154.442,2016,5,10,1,2,0,48.81,450.94,1484.598,1182.099142857143,1404.3314166666667
2016-05-11,191.968,2016,5,11,2,2,0,154.442,167.232,2974.058,1139.742285714286,1359.9928833333333
2016-05-12,1060.3500000000001,2016,5,12,3,2,0,191.968,2198.7599999999998,140.004,1143.2760000000003,1267.2565500000003
2016-05-13,238.384,2016,5,13,4,2,0,1060.3500000000001,1121.362,907.4359999999999,980.6460000000001,1297.9347500000001
2016-05-14,3141.1994999999997,2016,5,14,5,2,1,238.384,305.622,757.992,854.5062857142858,1275.6330166666667
2016-05-15,69.908,2016,5,15,6,2,1,3141.1994999999997,3981.968,169.54199999999997,1259.588785714286,1355.0732666666668
2016-05-16,255.968,2016,5,16,0,2,0,69.908,48.81,1328.346,700.7230714285716,1351.7521333333332
2016-05-17,47.368,2016,5,17,1,2,0,255.968,154.442,3192.6780000000003,730.3170714285716,1316.0062
2016-05-18,10.86,2016,5,18,2,2,0,47.368,191.968,35.208,715.0207857142859,1211.1625333333334
2016-05-20,169.54399999999998,2016,5,20,4,2,0,10.86,1060.3500000000001,4161.972,689.1482142857145,1210.3509333333334
2016-05-21,72.332,2016,5,21,5,2,1,169.54399999999998,238.384,2745.106,561.8902142857145,1077.27
2016-05-22,3862.0980000000004,2016,5,22,6,2,1,72.332,3141.1994999999997,2006.96,538.1685000000001,988.1775333333333
2016-05-23,1304.9560000000001,2016,5,23,0,2,0,3862.0980000000004,69.908,329.96,641.1540000000002,1050.0154666666667
2016-05-24,610.3069999999999,2016,5,24,1,2,0,1304.9560000000001,255.968,1194.726,817.5894285714288,1082.5153333333333
2016-05-25,1739.4180000000001,2016,5,25,2,2,0,610.3069999999999,47.368,893.0899999999999,868.209285714286,1063.0347
2016-05-26,982.5640000000001,2016,5,26,3,2,0,1739.4180000000001,10.86,152.916,1109.9307142857147,1091.2456333333332
2016-05-28,794.146,2016,5,28,5,2,1,982.5640000000001,169.54399999999998,25.99,1248.7455714285716,1118.9005666666667
2016-05-29,1119.786,2016,5,29,6,2,1,794.146,72.332,920.9459999999999,1337.974428571429,1144.5057666666667
2016-05-30,681.1,2016,5,30,0,2,0,1119.786,3862.0980000000004,2090.1055,1487.6107142857145,1151.1337666666666
2016-05-31,5178.138,2016,5,31,1,2,0,681.1,1304.9560000000001,2719.59,1033.1824285714288,1104.1669166666666
2016-06-01,834.1980000000001,2016,6,1,2,2,0,5178.138,610.3069999999999,4044.3619999999996,1586.4941428571433,1186.1185166666664
2016-06-04,1192.31,2016,6,4,5,2,1,834.1980000000001,1739.4180000000001,7.968,1618.4785714285715,1079.1130500000002
2016-06-05,1533.1979999999999,2016,6,5,6,2,1,1192.31,982.5640000000001,1571.695,1540.320285714286,1118.5911166666667
2016-06-07,59.768,2016,6,7,1,2,0,1533.1979999999999,794.146,450.94,1618.9822857142858,1117.3078833333334
2016-06-08,145.504,2016,6,8,2,2,0,59.768,1119.786,167.232,1514.071142857143,1104.2688166666667
2016-06-09,797.116,2016,6,9,3,2,0,145.504,681.1,2198.7599999999998,1374.8880000000004,1103.5445499999998
2016-06-11,3373.564,2016,6,11,5,2,1,797.116,5178.138,1121.362,1391.4617142857146,1056.8230833333332
2016-06-12,174.476,2016,6,12,6,2,1,3373.564,834.1980000000001,305.622,1133.6654285714287,1131.8964833333332
2016-06-13,1128.8980000000001,2016,6,13,0,2,0,174.476,1192.31,3981.968,1039.4194285714286,1127.52495
2016-06-14,51.072,2016,6,14,1,2,0,1128.8980000000001,1533.1979999999999,48.81,1030.3605714285716,1032.4226166666667
2016-06-15,734.144,2016,6,15,2,2,0,51.072,59.768,154.442,818.6282857142859,1032.4980166666667
2016-06-16,3443.9040000000005,2016,6,16,3,2,0,734.144,145.504,191.968,914.9677142857145,1051.8214166666667
2016-06-18,1883.087,2016,6,18,5,2,1,3443.9040000000005,797.116,1060.3500000000001,1386.1677142857147,1160.2192833333334
2016-06-19,446.346,2016,6,19,6,2,1,1883.087,3373.564,238.384,1541.3064285714288,1187.6438500000002
2016-06-20,829.544,2016,6,20,0,2,0,446.346,174.476,3141.1994999999997,1123.1324285714288,1194.575916666667
2016-06-21,107.976,2016,6,21,1,2,0,829.544,1128.8980000000001,69.908,1216.7135714285719,1117.5207333333335
2016-06-22,2018.953,2016,6,22,2,2,0,107.976,51.072,255.968,1070.8675714285716,1118.7896666666666
2016-06-23,836.958,2016,6,23,3,2,0,2018.953,734.144,47.368,1351.9934285714287,1177.555833333333
2016-06-25,857.0799999999999,2016,6,25,5,2,1,836.958,3443.9040000000005,10.86,1366.6811428571432,1203.8754999999999
2016-06-26,1592.1960000000001,2016,6,26,6,2,1,857.0799999999999,1883.087,169.54399999999998,997.1348571428573,1232.0828333333334
2016-06-28,1126.156,2016,6,28,1,2,0,1592.1960000000001,446.346,72.332,955.5790000000003,1279.5045666666667
2016-06-29,432.92600000000004,2016,6,29,2,2,0,1126.156,829.544,3862.0980000000004,1052.6947142857146,1314.632033333333
2016-07-02,1631.902,2016,7,2,5,3,1,432.92600000000004,107.976,1304.9560000000001,996.0350000000002,1200.3263
2016-07-03,823.982,2016,7,3,6,3,1,1631.902,2018.953,610.3069999999999,1213.7387142857147,1211.2245
2016-07-04,1138.288,2016,7,4,0,3,0,823.982,836.958,1739.4180000000001,1043.0285714285717,1218.3470000000002
2016-07-05,121.64599999999999,2016,7,5,1,3,0,1138.288,857.0799999999999,982.5640000000001,1086.0757142857146,1198.3093333333336
2016-07-06,1379.812,2016,7,6,2,3,0,121.64599999999999,1592.1960000000001,794.146,981.0137142857146,1169.6120666666664
2016-07-08,21.12,2016,7,8,4,3,0,1379.812,1126.156,1119.786,950.673142857143,1189.1342666666667
2016-07-09,1587.114,2016,7,9,5,3,1,21.12,432.92600000000004,681.1,792.8108571428575,1152.5120666666664
2016-07-10,43.286,2016,7,10,6,3,1,1587.114,1631.902,5178.138,957.6948571428574,1182.712533333333
2016-07-11,1941.952,2016,7,11,0,3,0,43.286,823.982,834.1980000000001,730.7497142857145,1011.5507999999999
2016-07-12,2052.567,2016,7,12,1,3,0,1941.952,1138.288,1192.31,890.4597142857145,1048.4759333333334
2016-07-13,2033.256,2016,7,13,2,3,0,2052.567,121.64599999999999,1533.1979999999999,1021.0710000000003,1077.1511666666668
2016-07-14,860.9159999999999,2016,7,14,3,3,0,2033.256,1379.812,59.768,1294.158142857143,1093.8197666666667
2016-07-16,3029.386,2016,7,16,5,3,1,860.9159999999999,21.12,145.504,1220.0301428571431,1120.5247000000002
2016-07-17,448.082,2016,7,17,6,3,1,3029.386,1587.114,797.116,1649.782428571429,1216.6541
2016-07-18,525.72,2016,7,18,0,3,0,448.082,43.286,3373.564,1487.0635714285715,1205.0196333333333
2016-07-19,2.025,2016,7,19,1,3,0,525.72,1941.952,174.476,1555.9827142857143,1110.0915
2016-07-20,2693.168,2016,7,20,2,3,0,2.025,2052.567,1128.8980000000001,1278.850285714286,1104.343133333333
2016-07-23,208.272,2016,7,23,5,3,1,2693.168,2033.256,51.072,1370.3647142857146,1156.4854666666665
2016-07-24,525.95,2016,7,24,6,3,1,208.272,860.9159999999999,734.144,1109.6527142857146,1161.7254666666668
2016-07-25,2395.024,2016,7,25,0,3,0,525.95,3029.386,3443.9040000000005,1061.800428571429,1154.7856666666667
2016-07-26,958.857,2016,7,26,1,3,0,2395.024,448.082,1883.087,971.177285714286,1119.823
2016-07-27,29.97,2016,7,27,2,3,0,958.857,525.72,446.346,1044.1451428571431,1089.0153333333333
2016-07-30,443.802,2016,7,30,5,3,1,29.97,2.025,829.544,973.3237142857146,1075.1361333333332
2016-07-31,3712.1620000000003,2016,7,31,6,3,1,443.802,2693.168,107.976,1036.4347142857146,1062.2780666666665
2016-08-01,1011.696,2016,8,1,0,3,0,3712.1620000000003,208.272,2018.953,1182.005285714286,1182.4176
2016-08-02,1290.4779999999998,2016,8,2,1,3,0,1011.696,525.95,836.958,1296.7801428571431,1148.8423666666667
2016-08-05,72.65,2016,8,5,4,3,0,1290.4779999999998,2395.024,857.0799999999999,1405.9984285714288,1163.9596999999999
2016-08-06,494.86920000000003,2016,8,6,5,3,1,72.65,958.857,1592.1960000000001,1074.2307142857146,1137.8120333333331
2016-08-07,968.206,2016,8,7,6,3,1,494.86920000000003,29.97,1126.156,1007.9467428571431,1101.2344733333334
2016-08-08,760.1120000000001,2016,8,8,0,3,0,968.206,443.802,432.92600000000004,1141.9804571428574,1095.9694733333333
2016-08-09,4878.392,2016,8,9,1,3,0,760.1120000000001,3712.1620000000003,1631.902,1187.1676000000004,1106.8756733333332
2016-08-10,851.4739999999999,2016,8,10,2,3,0,4878.392,1011.696,823.982,1353.7718857142859,1215.0920066666667
2016-08-11,196.112,2016,8,11,3,3,0,851.4739999999999,1290.4779999999998,1138.288,1330.8830285714287,1216.0084066666666
2016-08-13,586.896,2016,8,13,5,3,1,196.112,72.65,121.64599999999999,1174.5450285714287,1184.6025399999999
2016-08-15,497.59000000000003,2016,8,15,0,3,0,586.896,494.86920000000003,1379.812,1248.008742857143,1200.1108733333335
2016-08-16,3378.932,2016,8,16,1,3,0,497.59000000000003,968.206,21.12,1248.3974285714287,1170.7034733333332
2016-08-17,381.64,2016,8,17,2,3,0,3378.932,760.1120000000001,1587.114,1592.7868571428573,1282.6305399999999
2016-08-21,2827.52,2016,8,21,6,3,1,381.64,4878.392,43.286,1538.7194285714286,1242.4480733333332
2016-08-22,66.632,2016,8,22,0,3,0,2827.52,851.4739999999999,1941.952,1245.7377142857144,1335.2558733333333
2016-08-23,1202.278,2016,8,23,1,3,0,66.632,196.112,2052.567,1133.6174285714287,1272.7452066666665
2016-08-24,7194.775,2016,8,24,2,3,0,1202.278,586.896,2033.256,1277.3554285714288,1244.40224
2016-08-25,178.52599999999998,2016,8,25,3,3,0,7194.775,497.59000000000003,860.9159999999999,2221.3381428571433,1416.4528733333332
2016-08-27,639.974,2016,8,27,5,3,1,178.52599999999998,3378.932,3029.386,2175.7575714285717,1393.70654
2016-08-28,6491.293000000001,2016,8,28,6,3,1,639.974,381.64,448.082,1784.4778571428574,1314.0594733333332
2016-08-29,246.5,2016,8,29,0,3,0,6491.293000000001,2827.52,525.72,2657.285428571429,1515.4998400000002
2016-08-31,2601.797,2016,8,31,2,3,0,246.5,66.632,2.025,2288.568285714286,1506.1925066666668
2016-09-01,2367.564,2016,9,1,3,3,0,2601.797,1202.278,2693.168,2650.7347142857147,1592.8515733333334
2016-09-03,1874.8980000000001,2016,9,3,5,3,1,2367.564,7194.775,208.272,2817.204142857143,1581.9981066666667
2016-09-04,1071.284,2016,9,4,6,3,1,1874.8980000000001,178.52599999999998,525.95,2057.221714285715,1637.5523066666667
2016-09-05,934.103,2016,9,5,0,3,0,1071.284,639.974,2395.024,2184.758571428572,1655.7301066666666
2016-09-06,919.674,2016,9,6,1,3,0,934.103,6491.293000000001,958.857,2226.7770000000005,1607.0327399999999
2016-09-07,2922.667,2016,9,7,2,3,0,919.674,246.5,29.97,1430.831428571429,1605.72664
2016-09-08,89.64,2016,9,8,3,3,0,2922.667,2601.797,443.802,1813.1410000000003,1702.149873333333
2016-09-10,1415.7259999999999,2016,9,10,5,3,1,89.64,2367.564,3712.1620000000003,1454.2614285714287,1690.3444733333333
2016-09-11,1962.1299999999999,2016,9,11,6,3,1,1415.7259999999999,1874.8980000000001,1011.696,1318.2845714285718,1613.7966066666665
2016-09-12,707.8240000000001,2016,9,12,0,3,0,1962.1299999999999,1071.284,1290.4779999999998,1330.746285714286,1645.4777399999998
2016-09-13,2109.42,2016,9,13,1,3,0,707.8240000000001,934.103,72.65,1278.823428571429,1626.0559399999997
2016-09-14,3262.42,2016,9,14,2,3,0,2109.42,919.674,494.86920000000003,1446.7258571428574,1693.9482733333332
2016-09-15,2535.85,2016,9,15,3,3,0,3262.42,2922.667,968.206,1781.4038571428573,1786.1999666666668
2016-09-16,31.12,2016,9,16,4,3,0,2535.85,89.64,760.1120000000001,1726.144285714286,1838.4547666666665
2016-09-17,11525.006,2016,9,17,5,3,1,31.12,1415.7259999999999,4878.392,1717.784285714286,1814.1550333333332
2016-09-18,3924.32,2016,9,18,6,3,1,11525.006,1962.1299999999999,851.4739999999999,3161.967142857143,2035.7088333333334
2016-09-19,500.38,2016,9,19,0,3,0,3924.32,707.8240000000001,196.112,3442.2799999999997,2138.1370333333334
2016-09-20,1836.052,2016,9,20,1,3,0,500.38,2109.42,586.896,3412.6451428571427,2148.2793
2016-09-21,6982.058,2016,9,21,2,3,0,1836.052,3262.42,497.59000000000003,3373.592571428572,2189.9178333333334
2016-09-22,1783.504,2016,9,22,3,3,0,6982.058,2535.85,3378.932,3904.9694285714286,2406.0667666666664
2016-09-24,4180.614,2016,9,24,5,3,1,1783.504,31.12,381.64,3797.4914285714285,2352.8858333333333
2016-09-25,3033.757,2016,9,25,6,3,1,4180.614,11525.006,2827.52,4390.276285714286,2479.5183
2016-09-26,3722.273,2016,9,26,0,3,0,3033.757,3924.32,66.632,3177.240714285714,2486.3928666666666
2016-09-27,2382.958,2016,9,27,1,3,0,3722.273,500.38,1202.278,3148.376857142857,2608.2475666666664
2016-09-28,1058.364,2016,9,28,2,3,0,2382.958,1836.052,7194.775,3417.3165714285715,2647.603566666666
2016-10-01,1158.414,2016,10,1,5,4,1,1058.364,6982.058,178.52599999999998,3306.218285714286,2443.0565333333334
